model_id,location,horizon,target_end_date,reference_date,target,output_type,output_type_id,value
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.01,33.941349338415534
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.025,42.245421548378516
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.05,46.808893984603635
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.1,52.449924846371815
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.15,56.63333010286901
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.2,59.23606519022389
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.25,62.651245944706105
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.3,65.20899477484252
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.35,67.29698782377636
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.4,69.69911041966378
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.45,72.83478909691223
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.5,75.34886726456298
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.55,78.08639141229358
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.6,80.48142699033319
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.65,83.47736948722539
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.7,86.0357395612972
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.75,89.05826145345105
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.8,92.28768469137663
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.85,96.74677011207244
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.9,103.55057415200315
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.95,112.92246002320914
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.975,123.28354844499117
UMass-flusion_spatial2,01,0,2024-03-02,2024-03-02,wk inc flu hosp,quantile,0.99,142.5804732561877
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.01,21.732250943498467
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.025,28.68847768779891
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.05,34.134802093813384
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.1,40.33180144479506
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.15,45.38720656117941
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.2,48.86149944294969
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.25,52.0890248195391
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.3,55.647672127199726
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.35,59.690788837005314
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.4,63.13666823339109
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.45,66.6974272140495
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.5,70.00076681837359
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.55,73.10441177688277
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.6,76.25975525452817
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.65,80.41593043187115
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.7,84.96725450680563
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.75,88.74009694455754
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.8,93.40683792901638
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.85,99.57434463642929
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.9,108.47988187196673
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.95,124.97474631645962
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.975,139.37121616847713
UMass-flusion_spatial2,01,1,2024-03-09,2024-03-02,wk inc flu hosp,quantile,0.99,169.46783379527736
UMass-flusion_spatial2,01,2,2024-03-16,2024-03-02,wk inc flu hosp,quantile,0.01,12.14810729483397
