"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.01",43.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.025",45
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.05",47
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.1",51
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.15",55
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.2",59.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.25",62
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.3",65.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.35",67.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.4",69.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.45",75.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.5",86
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.55",93
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.6",100.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.65",102.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.7",105
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.75",107
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.8",109.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.85",111.5
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.9",113
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.95",115
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.975",116
"01",2024-02-10,0,"wk inc flu hosp",2024-02-10,"quantile","0.99",116.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.01",7.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.025",10
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.05",14.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.1",22.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.15",29
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.2",33
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.25",39.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.3",48.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.35",56.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.4",62.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.45",68.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.5",73.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.55",75
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.6",78
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.65",81
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.7",86
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.75",94
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.8",103.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.85",111.5
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.9",118
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.95",124
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.975",128
"01",2024-02-10,1,"wk inc flu hosp",2024-02-17,"quantile","0.99",131
"01",2024-02-10,2,"wk inc flu hosp",2024-02-24,"quantile","0.01",0.5
"01",2024-02-10,2,"wk inc flu hosp",2024-02-24,"quantile","0.025",1.5
"01",2024-02-10,2,"wk inc flu hosp",2024-02-24,"quantile","0.05",2
"01",2024-02-10,2,"wk inc flu hosp",2024-02-24,"quantile","0.1",7
"01",2024-02-10,2,"wk inc flu hosp",2024-02-24,"quantile","0.15",12.5
"01",2024-02-10,2,"wk inc flu hosp",2024-02-24,"quantile","0.2",17
"01",2024-02-10,2,"wk inc flu hosp",2024-02-24,"quantile","0.25",26
"01",2024-02-10,2,"wk inc flu hosp",2024-02-24,"quantile","0.3",33.5
