"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.01",36
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.025",36
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.05",36
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.1",36.5
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.15",37.5
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.2",37.5
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.25",37.5
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.3",38
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.35",38.5
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.4",39
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.45",39.5
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.5",40
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.55",41
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.6",41.5
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.65",42.5
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.7",43
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.75",43
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.8",43.5
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.85",44
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.9",44
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.95",44
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.975",44
"01",2023-11-11,0,"wk inc flu hosp",2023-11-11,"quantile","0.99",44
"01",2023-11-11,1,"wk inc flu hosp",2023-11-18,"quantile","0.01",35.5
"01",2023-11-11,1,"wk inc flu hosp",2023-11-18,"quantile","0.025",35.5
"01",2023-11-11,1,"wk inc flu hosp",2023-11-18,"quantile","0.05",36
"01",2023-11-11,1,"wk inc flu hosp",2023-11-18,"quantile","0.1",37
"01",2023-11-11,1,"wk inc flu hosp",2023-11-18,"quantile","0.15",38
"01",2023-11-11,1,"wk inc flu hosp",2023-11-18,"quantile","0.2",39
