"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.01",73.5
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.025",74
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.05",75
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.1",76.5
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.15",77.5
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.2",79
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.25",81
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.3",83
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.35",85
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.4",87
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.45",89.5
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.5",92
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.55",94.5
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.6",96.5
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.65",98
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.7",99.5
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.75",100.5
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.8",102
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.85",103
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.9",104
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.95",105.5
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.975",106
"01",2023-12-09,0,"wk inc flu hosp",2023-12-09,"quantile","0.99",106.5
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.01",66
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.025",68
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.05",71.5
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.1",76.5
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.15",80
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.2",82.5
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.25",85
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.3",88
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.35",90
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.4",92
"01",2023-12-09,1,"wk inc flu hosp",2023-12-16,"quantile","0.45",94
