"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.01",9.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.025",9.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.05",10
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.1",10.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.15",11.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.2",17.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.25",25.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.3",31
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.35",37
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.4",43.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.45",50
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.5",60
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.55",65.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.6",71
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.65",74.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.7",76.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.75",80.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.8",86
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.85",92
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.9",99
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.95",106.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.975",110.5
"01",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.99",113
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.01",0
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.025",0
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.05",0
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.1",1
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.15",1.5
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.2",2
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.25",8.5
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.3",17.5
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.35",26.5
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.4",35
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.45",41.5
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.5",47
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.55",51
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.6",56
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.65",62
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.7",68.5
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.75",75
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.8",82
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.85",90.5
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.9",104
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.95",118
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.975",130.5
"01",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.99",144
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.01",0
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.025",0
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.05",0
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.1",0
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.15",0
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.2",0
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.25",0
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.3",5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.35",14.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.4",23
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.45",31.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.5",40
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.55",45.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.6",50.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.65",55.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.7",62.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.75",70.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.8",79.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.85",90
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.9",104.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.95",126.5
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.975",144
"01",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.99",166.5
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.01",0
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.025",0
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.05",0
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.1",0
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.15",0
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.2",0
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.25",0
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.3",2.5
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.35",11
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.4",21
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.45",29.5
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.5",37.5
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.55",42.5
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.6",48
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.65",54
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.7",61
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.75",69.5
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.8",79.5
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.85",92.5
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.9",108
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.95",133
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.975",157
"01",2025-04-12,3,"wk inc flu hosp",2025-05-03,"quantile","0.99",180.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.01",0
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.025",0
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.05",0
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.1",0
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.15",0
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.2",0
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.25",0
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.3",0.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.35",1.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.4",3
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.45",4.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.5",6
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.55",7.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.6",8.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.65",9.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.7",10.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.75",11.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.8",12.5
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.85",14
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.9",16
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.95",18
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.975",19
"02",2025-04-12,0,"wk inc flu hosp",2025-04-12,"quantile","0.99",19.5
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.01",0
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.025",0
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.05",0
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.1",0
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.15",0
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.2",0
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.25",0
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.3",0
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.35",0.5
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.4",2
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.45",3.5
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.5",5
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.55",5.5
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.6",7
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.65",7.5
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.7",9
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.75",10
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.8",12
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.85",14
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.9",17
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.95",21
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.975",24
"02",2025-04-12,1,"wk inc flu hosp",2025-04-19,"quantile","0.99",27
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.01",0
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.025",0
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.05",0
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.1",0
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.15",0
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.2",0
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.25",0
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.3",0
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.35",0
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.4",1
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.45",3
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.5",4.5
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.55",5.5
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.6",6
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.65",7
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.7",8.5
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.75",10
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.8",12.5
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.85",14
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.9",17.5
"02",2025-04-12,2,"wk inc flu hosp",2025-04-26,"quantile","0.95",22.5
