"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.01",187.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.025",190.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.05",195.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.1",206
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.15",215.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.2",217
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.25",222
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.3",228
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.35",235.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.4",242.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.45",249
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.5",256.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.55",262.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.6",269
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.65",275.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.7",282.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.75",289.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.8",296.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.85",300.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.9",305
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.95",308.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.975",310.5
"01",2025-03-22,0,"wk inc flu hosp",2025-03-22,"quantile","0.99",312
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.01",143
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.025",149.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.05",160
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.1",180.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.15",192.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.2",203.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.25",212.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.3",221.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.35",230
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.4",239.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.45",248
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.5",255
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.55",259
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.6",264.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.65",272
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.7",279.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.75",287
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.8",296
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.85",307
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.9",320
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.95",336
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.975",345.5
"01",2025-03-22,1,"wk inc flu hosp",2025-03-29,"quantile","0.99",352
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.01",107.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.025",124
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.05",142.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.1",163.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.15",177
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.2",190
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.25",201
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.3",212
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.35",221.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.4",231.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.45",241
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.5",250.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.55",257
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.6",264.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.65",272
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.7",280.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.75",289.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.8",299
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.85",310.5
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.9",326
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.95",348
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.975",366
"01",2025-03-22,2,"wk inc flu hosp",2025-04-05,"quantile","0.99",382
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.01",84.5
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.025",106
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.05",125
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.1",147.5
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.15",163.5
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.2",178
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.25",190.5
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.3",202
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.35",212.5
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.4",224.5
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.45",235.5
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.5",246
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.55",254
"01",2025-03-22,3,"wk inc flu hosp",2025-04-12,"quantile","0.6",263
