"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.01",15
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.025",15.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.05",16.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.1",17.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.15",18.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.2",20
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.25",21
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.3",22
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.35",22.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.4",24
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.45",25
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.5",27
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.55",28.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.6",30
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.65",31.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.7",32.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.75",34
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.8",35
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.85",35.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.9",37.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.95",38.5
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.975",40
"01",2023-10-21,0,"wk inc flu hosp",2023-10-21,"quantile","0.99",40
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.01",9
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.025",10
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.05",12
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.1",14.5
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.15",17
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.2",19
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.25",20.5
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.3",22
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.35",23.5
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.4",25
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.45",26.5
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.5",27.5
"01",2023-10-21,1,"wk inc flu hosp",2023-10-28,"quantile","0.55",29
