"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.01",65.5
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.025",66
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.05",66.5
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.1",68.5
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.15",70
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.2",72
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.25",74
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.3",76
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.35",77
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.4",78
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.45",80
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.5",81
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.55",84
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.6",87
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.65",88.5
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.7",91
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.75",92.5
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.8",94.5
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.85",96.5
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.9",98
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.95",100.5
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.975",102
"01",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.99",103
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.01",59
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.025",62
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.05",65.5
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.1",69
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.15",71.5
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.2",74.5
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.25",77
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.3",80
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.35",82.5
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.4",84
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.45",85.5
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.5",87
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.55",89.5
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.6",91.5
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.65",93.5
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.7",96
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.75",99
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.8",103
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.85",107
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.9",112
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.95",116.5
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.975",120
"01",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.99",125
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.01",58.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.025",61.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.05",65
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.1",70.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.15",75
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.2",78
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.25",81
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.3",84
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.35",86
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.4",88.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.45",90
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.5",92.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.55",95.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.6",98.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.65",101
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.7",104.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.75",108
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.8",112
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.85",116.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.9",122
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.95",131
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.975",135.5
"01",2023-11-25,2,"wk inc flu hosp",2023-12-09,"quantile","0.99",141.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.01",58
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.025",62
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.05",67
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.1",73.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.15",78
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.2",82
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.25",85
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.3",88
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.35",90.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.4",93.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.45",96
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.5",98.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.55",101.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.6",104.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.65",108
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.7",112
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.75",115.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.8",120.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.85",126
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.9",132.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.95",142.5
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.975",152
"01",2023-11-25,3,"wk inc flu hosp",2023-12-16,"quantile","0.99",158
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.01",2
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.025",2
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.05",2.5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.1",5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.15",7.5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.2",10.5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.25",12
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.3",12.5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.35",13.5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.4",15
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.45",16.5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.5",18
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.55",19.5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.6",20.5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.65",21
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.7",21.5
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.75",22
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.8",23
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.85",25
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.9",27
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.95",30
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.975",31
"02",2023-11-25,0,"wk inc flu hosp",2023-11-25,"quantile","0.99",32
"02",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.01",0
"02",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.025",0
"02",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.05",0.5
"02",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.1",3
"02",2023-11-25,1,"wk inc flu hosp",2023-12-02,"quantile","0.15",5.5
